company_group,sector,ticker,position,statement_type,concepts_used,extraction_method,n_filings,latest_value,latest_period
FinA,Financial Services,SPGI,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,404000000.0,2026-03-31
FinA,Financial Services,V,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,22,1153000000.0,2026-03-31
FinA,Financial Services,BLK,long_term_debt,balance_sheet,LongTermDebt,sec_companyfacts,21,12749000000.0,2026-03-31
FinA,Financial Services,BRK-B,long_term_debt,balance_sheet,DebtAndCapitalLeaseObligations,ixbrl_dimensional,21,86051000000.0,2026-03-31
FinA,Financial Services,MA,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,17212000000.0,2026-03-31
FinA,Financial Services,SPGI,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,10621000000.0,2026-03-31
FinA,Financial Services,V,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,22,22417000000.0,2026-03-31
FinA,Financial Services,BLK,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,2212000000.0,2026-03-31
FinA,Financial Services,BRK-B,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,10106000000.0,2026-03-31
FinA,Financial Services,MA,net_income,income_statement,ProfitLoss,sec_companyfacts,21,3882000000.0,2026-03-31
FinA,Financial Services,SPGI,net_income,income_statement,"NetIncomeLoss, ProfitLoss",sec_companyfacts,21,1395000000.0,2026-03-31
FinA,Financial Services,V,net_income,income_statement,NetIncomeLoss,sec_companyfacts,22,6021000000.0,2026-03-31
FinA,Financial Services,BLK,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,-980000000.0,2026-03-31
FinA,Financial Services,BRK-B,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,10438000000.0,2026-03-31
FinA,Financial Services,MA,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,2999000000.0,2026-03-31
FinA,Financial Services,SPGI,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,1037000000.0,2026-03-31
FinA,Financial Services,V,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,22,3008000000.0,2026-03-31
FinA,Financial Services,BLK,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,2814000000.0,2026-03-31
FinA,Financial Services,MA,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,4907000000.0,2026-03-31
FinA,Financial Services,SPGI,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,2002000000.0,2026-03-31
FinA,Financial Services,V,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,22,7234000000.0,2026-03-31
FinA,Financial Services,BLK,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,6698000000.0,2026-03-31
FinA,Financial Services,BRK-B,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,63137000000.0,2026-03-31
FinA,Financial Services,MA,revenue,income_statement,"RevenueFromContractWithCustomerExcludingAssessedTax, Revenues",sec_companyfacts,21,8398000000.0,2026-03-31
FinA,Financial Services,SPGI,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,4171000000.0,2026-03-31
FinA,Financial Services,V,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,22,11230000000.0,2026-03-31
FinA,Financial Services,BRK-B,short_term_debt,balance_sheet,DebtAndCapitalLeaseObligations,ixbrl_dimensional,21,42835000000.0,2026-03-31
FinA,Financial Services,MA,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,21,1748000000.0,2026-03-31
FinA,Financial Services,SPGI,short_term_debt,balance_sheet,DebtCurrent,ixbrl_dimensional,17,2697000000.0,2026-03-31
FinA,Financial Services,V,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,22,1559000000.0,2026-03-31
FinA,Financial Services,BLK,total_assets,balance_sheet,Assets,sec_companyfacts,21,170237000000.0,2026-03-31
FinA,Financial Services,BRK-B,total_assets,balance_sheet,Assets,sec_companyfacts,21,1252271000000.0,2026-03-31
FinA,Financial Services,MA,total_assets,balance_sheet,Assets,sec_companyfacts,21,52449000000.0,2026-03-31
FinA,Financial Services,SPGI,total_assets,balance_sheet,Assets,sec_companyfacts,21,60792000000.0,2026-03-31
FinA,Financial Services,V,total_assets,balance_sheet,Assets,sec_companyfacts,22,95049000000.0,2026-03-31
FinA,Financial Services,BLK,total_equity,balance_sheet,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,sec_companyfacts,21,56905000000.0,2026-03-31
FinA,Financial Services,BRK-B,total_equity,balance_sheet,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,sec_companyfacts,21,729450000000.0,2026-03-31
FinA,Financial Services,MA,total_equity,balance_sheet,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,sec_companyfacts,21,6722000000.0,2026-03-31
FinA,Financial Services,SPGI,total_equity,balance_sheet,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,sec_companyfacts,21,31288000000.0,2026-03-31
FinA,Financial Services,V,total_equity,balance_sheet,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,sec_companyfacts,22,35661000000.0,2026-03-31
HealthA,Healthcare,ABBV,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,265000000.0,2026-03-31
HealthA,Healthcare,ABT,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,399000000.0,2026-03-31
HealthA,Healthcare,AMGN,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,712000000.0,2026-03-31
HealthA,Healthcare,ISRG,capital_expenditure,cash_flow_statement,PaymentsToAcquireProductiveAssets,sec_companyfacts,21,103300000.0,2026-03-31
HealthA,Healthcare,JNJ,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,22,1049000000.0,2026-03-29
HealthA,Healthcare,LLY,capital_expenditure,cash_flow_statement,"PaymentsToAcquireOtherPropertyPlantAndEquipment, PaymentsToAcquireProductiveAssets",sec_companyfacts,21,2326000000.0,2026-03-31
HealthA,Healthcare,MRK,capital_expenditure,cash_flow_statement,"PaymentsToAcquireProductiveAssets, PaymentsToAcquirePropertyPlantAndEquipment",sec_companyfacts,21,991000000.0,2026-03-31
HealthA,Healthcare,TMO,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,376000000.0,2026-03-28
HealthA,Healthcare,UNH,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,763000000.0,2026-03-31
HealthA,Healthcare,ABBV,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,9391000000.0,2026-03-31
HealthA,Healthcare,ABT,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,6803000000.0,2026-03-31
HealthA,Healthcare,AMGN,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,12038000000.0,2026-03-31
HealthA,Healthcare,ISRG,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,2006500000.0,2026-03-31
HealthA,Healthcare,JNJ,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,22,21688000000.0,2026-03-29
HealthA,Healthcare,LLY,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,5282000000.0,2026-03-31
HealthA,Healthcare,MRK,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,5327000000.0,2026-03-31
HealthA,Healthcare,TMO,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,3254000000.0,2026-03-28
HealthA,Healthcare,UNH,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,28001000000.0,2026-03-31
HealthA,Healthcare,TMO,cost_of_product,income_statement,CostOfGoodsAndServicesSold,ixbrl_dimensional,21,3261000000.0,2026-03-28
HealthA,Healthcare,ABBV,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,4218000000.0,2026-03-31
HealthA,Healthcare,ABT,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,4890000000.0,2026-03-31
HealthA,Healthcare,AMGN,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,2744000000.0,2026-03-31
HealthA,Healthcare,ISRG,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,940300000.0,2026-03-31
HealthA,Healthcare,JNJ,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,22,8106000000.0,2026-03-29
HealthA,Healthcare,LLY,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,3577000000.0,2026-03-31
HealthA,Healthcare,MRK,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,4195000000.0,2026-03-31
HealthA,Healthcare,TMO,cost_of_revenue,income_statement,(calculated/none),calculated,21,6575000000.0,2026-03-28
HealthA,Healthcare,UNH,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,12823000000.0,2026-03-31
HealthA,Healthcare,TMO,cost_of_service,income_statement,CostOfGoodsAndServicesSold,ixbrl_dimensional,21,3314000000.0,2026-03-28
HealthA,Healthcare,ABBV,gross_profit,income_statement,GrossProfit,calculated,21,10784000000.0,2026-03-31
HealthA,Healthcare,ABT,gross_profit,income_statement,(calculated/none),calculated,21,6274000000.0,2026-03-31
HealthA,Healthcare,AMGN,gross_profit,income_statement,(calculated/none),calculated,21,5874000000.0,2026-03-31
HealthA,Healthcare,ISRG,gross_profit,income_statement,GrossProfit,sec_companyfacts,21,1830500000.0,2026-03-31
HealthA,Healthcare,JNJ,gross_profit,income_statement,GrossProfit,sec_companyfacts,22,15956000000.0,2026-03-29
HealthA,Healthcare,LLY,gross_profit,income_statement,(calculated/none),calculated,21,16222000000.0,2026-03-31
HealthA,Healthcare,MRK,gross_profit,income_statement,(calculated/none),calculated,21,12091000000.0,2026-03-31
HealthA,Healthcare,TMO,gross_profit,income_statement,(calculated/none),calculated,21,4430000000.0,2026-03-28
HealthA,Healthcare,UNH,gross_profit,income_statement,(calculated/none),calculated,21,98898000000.0,2026-03-31
HealthA,Healthcare,JNJ,impairment,income_statement,"ResearchAndDevelopmentInProcess, ResearchAndDevelopmentInProcess1",ixbrl_dimensional,19,36000000.0,2026-03-29
HealthA,Healthcare,LLY,impairment,income_statement,RestructuringSettlementAndImpairmentProvisions,ixbrl_dimensional,18,279000000.0,2026-03-31
HealthA,Healthcare,ABBV,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,1039000000.0,2026-03-31
HealthA,Healthcare,ABT,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,1449000000.0,2026-03-31
HealthA,Healthcare,AMGN,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,2084000000.0,2026-03-31
HealthA,Healthcare,ISRG,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,940400000.0,2026-03-31
HealthA,Healthcare,JNJ,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,22,5990000000.0,2026-03-29
HealthA,Healthcare,LLY,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,8850000000.0,2026-03-31
HealthA,Healthcare,MRK,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,-3534000000.0,2026-03-31
HealthA,Healthcare,TMO,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,1734000000.0,2026-03-28
HealthA,Healthcare,UNH,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,7963000000.0,2026-03-31
HealthA,Healthcare,ABBV,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,342000000.0,2026-03-31
HealthA,Healthcare,ABT,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,372000000.0,2026-03-31
HealthA,Healthcare,AMGN,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,265000000.0,2026-03-31
HealthA,Healthcare,ISRG,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,114400000.0,2026-03-31
HealthA,Healthcare,JNJ,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,22,755000000.0,2026-03-29
HealthA,Healthcare,LLY,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,1454000000.0,2026-03-31
HealthA,Healthcare,MRK,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,709000000.0,2026-03-31
HealthA,Healthcare,TMO,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,70000000.0,2026-03-28
HealthA,Healthcare,UNH,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,1482000000.0,2026-03-31
HealthA,Healthcare,ABBV,long_term_debt,balance_sheet,LongTermDebtAndCapitalLeaseObligations,sec_companyfacts,21,64532000000.0,2026-03-31
HealthA,Healthcare,ABT,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,29638000000.0,2026-03-31
HealthA,Healthcare,AMGN,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,51886000000.0,2026-03-31
HealthA,Healthcare,JNJ,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,22,37527000000.0,2026-03-29
HealthA,Healthcare,LLY,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,39370000000.0,2026-03-31
HealthA,Healthcare,MRK,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,46673000000.0,2026-03-31
HealthA,Healthcare,TMO,long_term_debt,balance_sheet,"LongTermDebtAndCapitalLeaseObligations, LongTermDebtNoncurrent",sec_companyfacts,21,40071000000.0,2026-03-28
HealthA,Healthcare,UNH,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,71440000000.0,2026-03-31
HealthA,Healthcare,ABBV,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,695000000.0,2026-03-31
HealthA,Healthcare,ABT,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,1077000000.0,2026-03-31
HealthA,Healthcare,AMGN,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,1819000000.0,2026-03-31
HealthA,Healthcare,ISRG,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,821500000.0,2026-03-31
HealthA,Healthcare,JNJ,net_income,income_statement,NetIncomeLoss,sec_companyfacts,22,5235000000.0,2026-03-29
HealthA,Healthcare,LLY,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,7396000000.0,2026-03-31
HealthA,Healthcare,MRK,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,-4240000000.0,2026-03-31
HealthA,Healthcare,TMO,net_income,income_statement,"NetIncomeLoss, NetIncomeLossAvailableToCommonStockholdersBasic, ProfitLoss",sec_companyfacts,21,1651000000.0,2026-03-28
HealthA,Healthcare,UNH,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,6280000000.0,2026-03-31
HealthA,Healthcare,ABBV,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,3829000000.0,2026-03-31
HealthA,Healthcare,ABT,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,1315000000.0,2026-03-31
HealthA,Healthcare,AMGN,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,2189000000.0,2026-03-31
HealthA,Healthcare,ISRG,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,911900000.0,2026-03-31
HealthA,Healthcare,JNJ,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,22,2514000000.0,2026-03-29
HealthA,Healthcare,LLY,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,5333000000.0,2026-03-31
HealthA,Healthcare,MRK,operating_cash_flow,cash_flow_statement,"NetCashProvidedByUsedInOperatingActivities, NetCashProvidedByUsedInOperatingActivitiesContinuingOperations",sec_companyfacts,21,3918000000.0,2026-03-31
HealthA,Healthcare,TMO,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,1192000000.0,2026-03-28
HealthA,Healthcare,UNH,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,8912000000.0,2026-03-31
HealthA,Healthcare,ABBV,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,3990000000.0,2026-03-31
HealthA,Healthcare,ABT,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,1345000000.0,2026-03-31
HealthA,Healthcare,AMGN,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,2666000000.0,2026-03-31
HealthA,Healthcare,ISRG,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,855300000.0,2026-03-31
HealthA,Healthcare,JNJ,operating_income,income_statement,(calculated/none),calculated,22,6327000000.0,2026-03-29
HealthA,Healthcare,LLY,operating_income,income_statement,(calculated/none),calculated,21,8915000000.0,2026-03-31
HealthA,Healthcare,MRK,operating_income,income_statement,(calculated/none),calculated,21,-3396000000.0,2026-03-31
HealthA,Healthcare,TMO,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,1863000000.0,2026-03-28
HealthA,Healthcare,UNH,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,8990000000.0,2026-03-31
HealthA,Healthcare,ABBV,research_and_development,income_statement,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,sec_companyfacts,21,2472000000.0,2026-03-31
HealthA,Healthcare,ABT,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,767000000.0,2026-03-31
HealthA,Healthcare,AMGN,research_and_development,income_statement,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,sec_companyfacts,21,1719000000.0,2026-03-31
HealthA,Healthcare,ISRG,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,361900000.0,2026-03-31
HealthA,Healthcare,JNJ,research_and_development,income_statement,"ResearchAndDevelopmentExpense, ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost",sec_companyfacts,22,3527000000.0,2026-03-29
HealthA,Healthcare,LLY,research_and_development,income_statement,"ResearchAndDevelopmentExpense, ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost",sec_companyfacts,21,3510000000.0,2026-03-31
HealthA,Healthcare,MRK,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,12592000000.0,2026-03-31
HealthA,Healthcare,TMO,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,336000000.0,2026-03-28
HealthA,Healthcare,JNJ,restru,income_statement,RestructuringCharges,ixbrl_dimensional,22,32000000.0,2026-03-29
HealthA,Healthcare,LLY,restru,income_statement,"AcquiredInProcessResearchAndDevelopment, ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff",ixbrl_dimensional,21,584000000.0,2026-03-31
HealthA,Healthcare,MRK,restru,income_statement,RestructuringCharges,ixbrl_dimensional,21,195000000.0,2026-03-31
HealthA,Healthcare,ABBV,revenue,income_statement,Revenues,sec_companyfacts,21,15002000000.0,2026-03-31
HealthA,Healthcare,ABT,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,11164000000.0,2026-03-31
HealthA,Healthcare,AMGN,revenue,income_statement,"RevenueFromContractWithCustomerExcludingAssessedTax, Revenues",sec_companyfacts,21,8618000000.0,2026-03-31
HealthA,Healthcare,ISRG,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,2770800000.0,2026-03-31
HealthA,Healthcare,JNJ,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,22,24062000000.0,2026-03-29
HealthA,Healthcare,LLY,revenue,income_statement,Revenues,sec_companyfacts,21,19799000000.0,2026-03-31
HealthA,Healthcare,MRK,revenue,income_statement,Revenues,sec_companyfacts,21,16286000000.0,2026-03-31
HealthA,Healthcare,TMO,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,11005000000.0,2026-03-28
HealthA,Healthcare,UNH,revenue,income_statement,Revenues,sec_companyfacts,21,111721000000.0,2026-03-31
HealthA,Healthcare,JNJ,selling_general,income_statement,SellingGeneralAndAdministrativeExpense,ixbrl_dimensional,22,6034000000.0,2026-03-29
HealthA,Healthcare,LLY,selling_general,income_statement,SellingGeneralAndAdministrativeExpense,ixbrl_dimensional,21,2934000000.0,2026-03-31
HealthA,Healthcare,MRK,selling_general,income_statement,SellingGeneralAndAdministrativeExpense,ixbrl_dimensional,21,2700000000.0,2026-03-31
HealthA,Healthcare,ABBV,short_term_debt,balance_sheet,"LongTermDebtAndCapitalLeaseObligationsCurrent, ShortTermBorrowings",sec_companyfacts,21,0.0,2026-03-31
HealthA,Healthcare,ABT,short_term_debt,balance_sheet,"LongTermDebtCurrent, ShortTermBorrowings",sec_companyfacts,21,4409000000.0,2026-03-31
HealthA,Healthcare,AMGN,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,21,5437000000.0,2026-03-31
HealthA,Healthcare,JNJ,short_term_debt,balance_sheet,"DebtCurrent, ShortTermBorrowings",sec_companyfacts,22,17460000000.0,2026-03-29
HealthA,Healthcare,LLY,short_term_debt,balance_sheet,DebtCurrent,sec_companyfacts,21,4000000000.0,2026-03-31
HealthA,Healthcare,MRK,short_term_debt,balance_sheet,DebtCurrent,sec_companyfacts,21,2444000000.0,2026-03-31
HealthA,Healthcare,TMO,short_term_debt,balance_sheet,DebtCurrent,sec_companyfacts,21,3090000000.0,2026-03-28
HealthA,Healthcare,UNH,short_term_debt,balance_sheet,"DebtCurrent, LongTermDebtCurrent",sec_companyfacts,21,6477000000.0,2026-03-31
HealthA,Healthcare,ABBV,total_assets,balance_sheet,Assets,sec_companyfacts,21,136463000000.0,2026-03-31
HealthA,Healthcare,ABT,total_assets,balance_sheet,Assets,sec_companyfacts,21,110429000000.0,2026-03-31
HealthA,Healthcare,AMGN,total_assets,balance_sheet,Assets,sec_companyfacts,21,92504000000.0,2026-03-31
HealthA,Healthcare,ISRG,total_assets,balance_sheet,Assets,sec_companyfacts,21,20111000000.0,2026-03-31
HealthA,Healthcare,JNJ,total_assets,balance_sheet,Assets,sec_companyfacts,22,200894000000.0,2026-03-29
HealthA,Healthcare,LLY,total_assets,balance_sheet,Assets,sec_companyfacts,21,116576000000.0,2026-03-31
HealthA,Healthcare,MRK,total_assets,balance_sheet,Assets,sec_companyfacts,21,128685000000.0,2026-03-31
HealthA,Healthcare,TMO,total_assets,balance_sheet,Assets,sec_companyfacts,21,113281000000.0,2026-03-28
HealthA,Healthcare,UNH,total_assets,balance_sheet,Assets,sec_companyfacts,21,312644000000.0,2026-03-31
HealthA,Healthcare,ABBV,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,-6656000000.0,2026-03-31
HealthA,Healthcare,ABT,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,52061000000.0,2026-03-31
HealthA,Healthcare,AMGN,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,9190000000.0,2026-03-31
HealthA,Healthcare,ISRG,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,17474500000.0,2026-03-31
HealthA,Healthcare,JNJ,total_equity,balance_sheet,"StockholdersEquity, StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",sec_companyfacts,22,81186000000.0,2026-03-29
HealthA,Healthcare,LLY,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,31198000000.0,2026-03-31
HealthA,Healthcare,MRK,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,45878000000.0,2026-03-31
HealthA,Healthcare,TMO,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,51934000000.0,2026-03-28
HealthA,Healthcare,UNH,total_equity,balance_sheet,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,sec_companyfacts,21,103895000000.0,2026-03-31
IndA,Industrials,BA,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,1275000000.0,2026-03-31
IndA,Industrials,CAT,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,728000000.0,2026-03-31
IndA,Industrials,GE,capital_expenditure,cash_flow_statement,"PaymentsToAcquireProductiveAssets, PaymentsToAcquirePropertyPlantAndEquipment",sec_companyfacts,21,331000000.0,2026-03-31
IndA,Industrials,RTX,capital_expenditure,cash_flow_statement,"PaymentsToAcquireProductiveAssets, PaymentsToAcquirePropertyPlantAndEquipment",sec_companyfacts,21,546000000.0,2026-03-31
IndA,Industrials,BA,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,9441000000.0,2026-03-31
IndA,Industrials,CAT,cash_and_cash_equivalents,balance_sheet,"CashAndCashEquivalentsAtCarryingValue, CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",sec_companyfacts,21,4072000000.0,2026-03-31
IndA,Industrials,GE,cash_and_cash_equivalents,balance_sheet,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,sec_companyfacts,21,10981000000.0,2026-03-31
IndA,Industrials,RTX,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,6818000000.0,2026-03-31
